timestamp,x,y,z,annotation
2019-07-22 13:23:16.68,-0.64434165,-0.059685178,0.7635357,0
2019-07-22 13:23:16.72,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:16.75,-0.64434165,-0.0437375,0.7635357,0
2019-07-22 13:23:16.77,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:16.81,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:16.88,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:16.92,-0.6753218,-0.0437375,0.7635357,0
2019-07-22 13:23:16.96,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:17.00,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.01,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.05,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.09,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:17.16,-0.6598317,-0.0437375,0.77956027,0
2019-07-22 13:23:17.20,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.24,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:17.25,-0.64434165,-0.059685178,0.7635357,0
2019-07-22 13:23:17.29,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:17.33,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:17.40,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:17.44,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.48,-0.64434165,-0.059685178,0.7635357,0
2019-07-22 13:23:17.50,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.53,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.57,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:17.64,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:17.68,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.72,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.75,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.77,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.81,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.88,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.92,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:17.96,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:18.00,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:18.01,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:18.05,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:18.09,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:18.16,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:18.20,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:18.24,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:18.25,-0.6598317,-0.059685178,0.77956027,0
2019-07-22 13:23:18.29,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:18.33,-0.6598317,-0.059685178,0.77956027,0
2019-07-22 13:23:18.40,-0.64434165,-0.059685178,0.7635357,0
2019-07-22 13:23:18.44,-0.62885153,-0.059685178,0.7314864,0
2019-07-22 13:23:18.48,-0.64434165,-0.0437375,0.7314864,0
2019-07-22 13:23:18.50,-0.6753218,-0.0437375,0.7955849,0
2019-07-22 13:23:18.53,-0.6598317,-0.0437375,0.8116095,0
2019-07-22 13:23:18.57,-0.6598317,-0.0437375,0.77956027,0
2019-07-22 13:23:18.64,-0.6598317,-0.0437375,0.77956027,0
2019-07-22 13:23:18.68,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:18.72,-0.6753218,-0.0437375,0.747511,0
2019-07-22 13:23:18.75,-0.6753218,-0.0437375,0.747511,0
2019-07-22 13:23:18.77,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:18.81,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:18.88,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:18.92,-0.64434165,-0.0437375,0.7635357,0
2019-07-22 13:23:18.96,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.00,-0.6753218,-0.0437375,0.77956027,0
2019-07-22 13:23:19.01,-0.6598317,-0.0437375,0.77956027,0
2019-07-22 13:23:19.05,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.09,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:19.16,-0.6598317,-0.059685178,0.747511,0
2019-07-22 13:23:19.20,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.24,-0.6598317,-0.0437375,0.77956027,0
2019-07-22 13:23:19.25,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.29,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.33,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.40,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.44,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.48,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.50,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.53,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.57,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.64,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.68,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.72,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.75,-0.64434165,-0.0437375,0.747511,0
2019-07-22 13:23:19.77,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:19.81,-0.6753218,-0.0437375,0.77956027,0
2019-07-22 13:23:19.88,-0.6753218,-0.0437375,0.77956027,0
2019-07-22 13:23:19.92,-0.6753218,-0.0437375,0.7635357,0
2019-07-22 13:23:19.96,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.00,-0.6753218,-0.0437375,0.747511,0
2019-07-22 13:23:20.01,-0.6753218,-0.0437375,0.747511,0
2019-07-22 13:23:20.05,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.09,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.16,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.20,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.24,-0.64434165,-0.0437375,0.7635357,0
2019-07-22 13:23:20.25,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.29,-0.6598317,-0.0437375,0.77956027,0
2019-07-22 13:23:20.33,-0.6598317,-0.0437375,0.77956027,0
2019-07-22 13:23:20.40,-0.6598317,-0.0437375,0.77956027,0
2019-07-22 13:23:20.44,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.48,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:20.50,-0.64434165,-0.059685178,0.747511,0
2019-07-22 13:23:20.53,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:20.57,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.64,-0.6598317,-0.0437375,0.77956027,0
2019-07-22 13:23:20.68,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.72,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.75,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.77,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:20.81,-0.6598317,-0.059685178,0.7635357,0
2019-07-22 13:23:20.88,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.92,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:20.96,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.00,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.01,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.05,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.09,-0.6753218,-0.0437375,0.7635357,0
2019-07-22 13:23:21.16,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.20,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.24,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.25,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.29,-0.6598317,-0.027789831,0.7635357,0
2019-07-22 13:23:21.33,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:21.40,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:21.44,-0.6753218,-0.027789831,0.747511,0
2019-07-22 13:23:21.48,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:21.50,-0.6753218,-0.027789831,0.747511,0
2019-07-22 13:23:21.53,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.57,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.64,-0.6598317,-0.027789831,0.7635357,0
2019-07-22 13:23:21.68,-0.6598317,-0.027789831,0.7635357,0
2019-07-22 13:23:21.72,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:21.75,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.77,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:21.81,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.88,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.92,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:21.96,-0.6598317,-0.027789831,0.747511,0
2019-07-22 13:23:22.00,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:22.01,-0.6753218,-0.027789831,0.7635357,0
2019-07-22 13:23:22.05,-0.6753218,-0.027789831,0.7635357,0
2019-07-22 13:23:22.09,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:22.16,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:22.20,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:22.24,-0.6598317,-0.027789831,0.7635357,0
2019-07-22 13:23:22.25,-0.6753218,-0.027789831,0.747511,0
2019-07-22 13:23:22.29,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:22.33,-0.6753218,-0.027789831,0.77956027,0
2019-07-22 13:23:22.40,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:22.44,-0.6753218,-0.0437375,0.7635357,0
2019-07-22 13:23:22.48,-0.6598317,-0.027789831,0.7635357,0
2019-07-22 13:23:22.50,-0.6598317,-0.027789831,0.747511,0
2019-07-22 13:23:22.53,-0.6753218,-0.027789831,0.7635357,0
2019-07-22 13:23:22.57,-0.6598317,-0.027789831,0.7635357,0
2019-07-22 13:23:22.64,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:22.68,-0.6598317,-0.027789831,0.7635357,0
2019-07-22 13:23:22.72,-0.6598317,-0.027789831,0.7635357,0
2019-07-22 13:23:22.75,-0.6598317,-0.027789831,0.7635357,0
2019-07-22 13:23:22.77,-0.6598317,-0.027789831,0.747511,0
2019-07-22 13:23:22.81,-0.6598317,-0.027789831,0.7635357,0
2019-07-22 13:23:22.88,-0.6753218,-0.027789831,0.7635357,0
2019-07-22 13:23:22.92,-0.6753218,-0.027789831,0.7635357,0
2019-07-22 13:23:22.96,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.00,-0.6753218,-0.027789831,0.7635357,0
2019-07-22 13:23:23.01,-0.6598317,-0.027789831,0.7635357,0
2019-07-22 13:23:23.05,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.09,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.16,-0.6753218,-0.027789831,0.7635357,0
2019-07-22 13:23:23.20,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.24,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.25,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.29,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.33,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.40,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.44,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.48,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.50,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.53,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.57,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.64,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.68,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.72,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:23.75,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:23.77,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.81,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.88,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:23.92,-0.6598317,-0.0437375,0.747511,0
2019-07-22 13:23:23.96,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.00,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.01,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.05,-0.6598317,-0.027789831,0.77956027,0
2019-07-22 13:23:24.09,-0.6598317,-0.0437375,0.77956027,0
2019-07-22 13:23:24.16,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.20,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.24,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.25,-0.6753218,-0.0437375,0.7635357,0
2019-07-22 13:23:24.29,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.33,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.40,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.44,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.48,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.50,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.53,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.57,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.64,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.68,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.72,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.75,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.77,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.81,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.88,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.92,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:24.96,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.00,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.01,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.05,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.09,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.16,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.20,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.24,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.25,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.29,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.33,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.40,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.44,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.48,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.50,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.53,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.57,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.64,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.68,-0.6598317,-0.0437375,0.77956027,0
2019-07-22 13:23:25.72,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.75,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.77,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.81,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.88,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.92,-0.6598317,-0.0437375,0.7635357,0
2019-07-22 13:23:25.96,-0.6598317,-0.0437375,0.7635357,0
